#Phase	Lum(erg/s)				LumErr					Temp(K)				TempErr				Radius[cm]			RadiusErr
-35.0	3.0693003503200036e+39	5.022016118841766e+39	22228.00877495297	7553.424239491144	4202265376135.834	1913744114154.2087
-22.5	2.767742770287495e+43	3.90093084407556e+43	21099.777384532943	6102.300121930626	442894826526055.0	178287920500815.6
-8.1	7.622546082269438e+43	9.743636211534548e+43	20512.277738665427	5343.753908558311	777737643979283.9	287887448901045.56
 4.5	1.9846898290715924e+44	8.879097453857266e+42	22333.642394762082	208.25295745232782	1058497189256232.0	13074747910597.27
 7.5	1.7059394327026802e+44	1.4108496062361597e+42	21058.694301780826	35.786330078743354	1103858915412261.8	2600009198951.5254
10.5	1.4473968886590835e+44	2.1233278466778443e+43	19680.953580762263	581.8569193982136	1164234693736044.8	50533342189495.516
13.5	1.295940098333854e+44	1.9710279068699977e+43	18526.671384143116	555.2061086851675	1243323647773757.5	58193982861068.01
16.5	1.093775282511886e+44	1.7723971469873122e+43	17660.865160330006	556.3449771117661	1257101976041055.5	64040288044675.96
19.5	1.0607732405889432e+44	1.2055574330790874e+43	17736.755950709627	392.97817063746635	1227408494349946.0	43662638332314.984
22.5	9.192835944333015e+43	1.1160734736348757e+42	17235.29523898973	40.37458422127832	1210159087448871.0	4671098605847.815
25.5	8.296280307861818e+43	1.0965036007014604e+43	17038.10326421233	432.2344626189992	1176431568244019.8	49812100246867.8
28.5	7.726121782642672e+43	1.5782664175500815e+43	17297.797513426805	681.5992926743312	1101413865343403.4	71563049566498.94
31.5	7.09513166666493e+43	8.810860743271565e+42	17069.05758391484	403.716623102659	1083993382755740.0	43597807093186.73
34.5	6.457759919720605e+43	1.7750636347559422e+43	16848.24294022948	881.0890273061813	1061479288534905.4	94641261565193.81
37.5	5.865199691268726e+43	4.132294770094637e+42	17294.936405974135	233.76140660598233	959964156134903.5	21683498676895.99
40.5	5.297623172129975e+43	7.209101408572701e+42	16195.863435375637	415.84641425159697	1040540346793898.6	46447262591735.91
43.5	4.661522509414369e+43	1.291193672664102e+43	15915.515252375753	820.3284513881672	1010814594090789.2	93489295415553.55
46.5	4.621958788390992e+43	5.922600689355298e+42	16153.686661389807	389.43395060854124	977011347688210.4	41222507683135.49
49.5	4.0743428635436864e+43	6.510410737629465e+42	15464.345819568724	453.896672062674	1001046137001368.2	54253391730382.05
52.5	3.9638076501963635e+43	1.67591246581449e+43	16745.280814164023	1341.5343983823989	841895429025443.4	116101050273425.28
55.5	3.923147848905985e+43	9.589006731194714e+42	16406.686289135196	751.218482756811	872541900868836.6	70614007313823.89
58.5	3.9540276346673027e+43	1.0167381855403473e+42	17157.40618220956	83.97386485208571	800896764797348.8	6676076472531.331
61.5	3.7658479403549737e+43	4.0206163226645025e+42	17518.880936622223	358.2539675110908	749647469228740.5	25718049043474.094
64.5	3.6763552481422605e+43	5.52418816191401e+42	17310.43852995544	495.9176286981149	758653068974436.9	36869092534196.24
67.5	3.574061078379981e+43	2.2678276452806963e+42	17069.4618199094	205.47780997339572	769319588954373.4	15895765309091.113
70.5	3.4062761335211334e+43	7.461785268419655e+42	17482.099986203244	730.7506045222142	715967406593263.4	50666383370770.125
73.5	3.3021054178288666e+43	2.324575841790813e+42	17452.02829733463	236.59899580722654	707368827477819.2	15876390720826.32
76.5	3.2486087898780135e+43	2.531711979701501e+42	17707.104584420325	267.1180867494104	681524471575123.5	16805956124621.217
79.5	2.689843698755769e+43	7.708612808325456e+42	16219.542706576864	868.8046946450298	739283631988119.8	70350017988083.69
82.5	3.167305477581308e+43	3.1950465628288664e+42	18235.797847535312	358.5574974920971	634447687435672.0	20038530629420.95
85.5	3.238263547935641e+43	2.8761123921021903e+42	18094.25820814223	310.1384299186913	651601332354450.1	18394935044829.64
88.5	2.917932903422721e+43	8.562336661568797e+42	16822.1465955388	928.6669131017386	715741787498171.4	69157668691566.02
91.5	3.3183975230563144e+43	4.5476867224513235e+42	19734.830267268862	536.244195638298	554414327705395.56	23139318790196.21
94.5	3.028819954608845e+43	4.5976421349099533e+42	19339.941523997117	580.4920333211784	551541664970744.6	25614917243496.918
97.5	2.992914948507512e+43	4.769023329563366e+42	19622.055170021613	621.2637592691125	532597797103458.94	25751561603219.312
100.5	2.9522971584553315e+43	4.907805535366328e+42	19889.415434672457	659.5187168510611	514834342022238.1	25795821569407.99
103.5	2.848203499362473e+43	9.836276015874553e+42	19699.223552384065	1344.266459948991	515496375614879.3	54530974677760.63
109.5	2.786198198657049e+43	5.128760965600251e+42	20531.934188903077	756.9564848420902	469306458837141.1	25851661624591.457
112.5	2.3994428497429144e+43	3.080064424657592e+42	18671.73338716114	465.4176205137713	526703075411204.6	21291836437997.72
